ID,Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B04,HLSS30_020_B08,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
5,53.2,22.9,2024-08-11,34UFD,0.6967,0.7771,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-08-13,34UFD,0.8119,0.8677,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-08-16,34UFD,0.0253,0.3065,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-08-18,34UFD,0.097,0.2963,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-08-23,34UFD,0.1837,0.3594,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-08-26,34UFD,0.0168,0.2354,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-08-28,34UFD,0.0225,0.3104,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-08-31,34UFD,0.3379,0.4841,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-02,34UFD,0.0404,0.3305,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-05,34UFD,0.0266,0.2858,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-07,34UFD,0.0305,0.2898,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-12,34UFD,0.1709,0.458,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-15,34UFD,0.0543,0.3177,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-17,34UFD,0.0299,0.2752,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-20,34UFD,0.0244,0.273,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-22,34UFD,0.027,0.2846,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-25,34UFD,0.0258,0.282,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-27,34UFD,0.4189,0.4148,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-09-30,34UFD,0.0233,0.2684,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-02,34UFD,0.0471,0.1903,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-05,34UFD,0.9172,0.9098,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-07,34UFD,0.3116,0.3666,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-10,34UFD,0.3931,0.4766,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-12,34UFD,0.0273,0.2588,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-17,34UFD,0.0265,0.2442,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-20,34UFD,0.0275,0.2274,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-22,34UFD,0.0752,0.2793,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-25,34UFD,0.8043,0.8347,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-10-27,34UFD,0.2467,0.3078,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-11-01,34UFD,0.7356,0.765,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-11-04,34UFD,0.0341,0.1449,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-11-06,34UFD,0.0339,0.1427,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-11-19,34UFD,0.5875,0.6449,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-11-21,34UFD,0.7726,0.8264,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-11-24,34UFD,0.5384,0.5936,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-11-26,34UFD,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
5,53.2,22.9,2024-11-29,34UFD,1.0397,0.9585,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2024-12-01,34UFD,0.029,0.128,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2024-12-06,34UFD,-0.0244,0.0454,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-01-08,34UFD,0.086,0.2091,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-01-13,34UFD,0.0486,0.3077,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-01-15,34UFD,0.4936,0.4829,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-01-20,34UFD,0.3835,0.3812,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-01-28,34UFD,0.0403,0.0946,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-01-30,34UFD,0.0288,0.1075,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-02-02,34UFD,0.1979,0.2811,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-02-07,34UFD,0.3014,0.3683,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-02-09,34UFD,0.0506,0.1256,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-02-12,34UFD,0.0181,0.1101,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-02-14,34UFD,0.5426,0.5522,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-02-17,34UFD,0.1978,0.317,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-02-24,34UFD,0.0372,0.1225,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-01,34UFD,0.7153,0.7494,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-04,34UFD,0.3232,0.4249,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-06,34UFD,0.0502,0.1301,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-09,34UFD,0.0398,0.109,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-11,34UFD,0.0484,0.1318,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-16,34UFD,0.0389,0.1123,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-19,34UFD,0.0405,0.114,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-21,34UFD,0.0551,0.1517,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-23,34UFD,0.0459,0.1243,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-29,34UFD,0.0401,0.1168,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-03-31,34UFD,0.565,0.5867,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-02,34UFD,0.0417,0.127,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-03,34UFD,0.038,0.1246,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-05,34UFD,0.5972,0.7154,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-08,34UFD,0.2596,0.3855,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-10,34UFD,0.0899,0.2705,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-12,34UFD,0.054,0.1618,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-13,34UFD,0.0488,0.1699,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-15,34UFD,0.0579,0.2077,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-18,34UFD,0.0356,0.1749,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-20,34UFD,0.0375,0.2735,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-22,34UFD,0.0429,0.2642,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-23,34UFD,0.0268,0.2528,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-25,34UFD,0.0719,0.3633,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-28,34UFD,0.0339,0.2704,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-04-30,34UFD,0.0304,0.2707,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-02,34UFD,0.0388,0.3064,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-03,34UFD,0.0339,0.3116,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-05,34UFD,0.8865,0.9663,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-08,34UFD,0.4798,0.6529,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-10,34UFD,0.4837,0.6364,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-12,34UFD,0.0031,0.0793,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-13,34UFD,0.0253,0.3507,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-15,34UFD,0.1804,0.4344,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-18,34UFD,0.4669,0.5616,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-20,34UFD,0.0296,0.3219,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-22,34UFD,0.387,0.5724,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-25,34UFD,0.0218,0.3373,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-28,34UFD,0.0399,0.3575,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-05-30,34UFD,0.0225,0.3212,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2025-06-01,34UFD,0.0286,0.2978,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-02,34UFE,0.0429,0.1223,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-05,34UFE,0.0522,0.1434,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-07,34UFE,0.1965,0.3173,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-12,34UFE,0.3063,0.4455,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-15,34UFE,0.0402,0.1478,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-17,34UFE,0.0402,0.1513,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-20,34UFE,0.0493,0.196,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-22,34UFE,0.0413,0.2097,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-25,34UFE,0.0417,0.2204,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-27,34UFE,0.2985,0.3852,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-04-30,34UFE,0.0334,0.2697,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-05-07,34UFE,0.025,0.2662,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-05-12,34UFE,0.0282,0.3112,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-05-20,34UFE,0.0257,0.2846,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-05-22,34UFE,0.74,0.7954,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-05-25,34UFE,0.0366,0.3607,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-05-27,34UFE,0.058,0.3422,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-05-30,34UFE,0.0235,0.3076,76.0,0b01001100,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-01,34UFE,0.0504,0.2819,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-04,34UFE,0.0211,0.3318,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-06,34UFE,0.8746,0.9116,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-09,34UFE,0.0179,0.3359,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-11,34UFE,0.0322,0.3582,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-14,34UFE,0.0445,0.3371,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-16,34UFE,0.0254,0.3552,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-19,34UFE,0.6611,0.7872,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-21,34UFE,0.667,0.7015,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-24,34UFE,0.0201,0.3523,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-26,34UFE,0.1745,0.3711,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-06-29,34UFE,0.5965,0.7048,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-01,34UFE,0.0311,0.3504,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-04,34UFE,0.886,0.9182,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-06,34UFE,0.0154,0.2675,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-11,34UFE,0.765,0.801,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-14,34UFE,0.0227,0.4081,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-16,34UFE,0.6337,0.7229,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-19,34UFE,0.0211,0.3487,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-21,34UFE,0.1744,0.3692,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-24,34UFE,0.8576,0.9484,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-26,34UFE,0.0214,0.3654,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-29,34UFE,0.1389,0.366,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-07-31,34UFE,0.0213,0.3459,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-03,34UFE,0.0107,0.116,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-05,34UFE,0.0251,0.3669,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
